feedback_id,customer_name,feedback,date,product,clean_feedback,category
4385,Anitha,Okay for the price,2025-01-09,Smart Watch,okay price,Price
4386,Priya,Delivery was too late,2025-09-24,Headphones,delivery too late,Delivery
4387,Divya,Average experience,2025-04-29,E-commerce,average experience,General
4388,Karthik,Customer support did not respond,2025-05-10,Internet Service,customer support did not respond,Support
4389,Anitha,Poor quality and waste of money,2025-10-06,Internet Service,poor quality waste money,Product
4390,Anitha,Great service and fast delivery,2025-07-06,E-commerce,great service fast delivery,Delivery
4391,Arun,Excellent quality and very satisfied,2025-04-04,E-commerce,excellent quality very satisfied,Product
4392,Rahul,Acceptable performance,2025-02-16,Smart Watch,acceptable performance,General
4393,Manoj,"Amazing experience, highly recommend",2025-04-23,Mobile App,amazing experience highly recommend,General
4394,Rahul,Acceptable performance,2025-02-18,E-commerce,acceptable performance,General
4395,Karthik,Poor quality and waste of money,2025-05-16,Banking App,poor quality waste money,Product
4396,Sneha,Support team was very helpful,2025-11-20,Banking App,support team very helpful,Support
4397,Suresh,Very happy with the product,2025-04-10,Banking App,very happy product,Product
4398,Karthik,Decent product,2025-09-21,Headphones,decent product,Product
4399,Arun,Okay for the price,2025-06-02,Headphones,okay price,Price
4400,Priya,Worst product ever,2025-09-05,Banking App,worst product ever,Product
4401,Divya,Acceptable performance,2025-12-22,Mobile,acceptable performance,General
4402,Manoj,Average experience,2025-10-19,Headphones,average experience,General
4403,Sneha,Okay for the price,2025-06-03,Banking App,okay price,Price
4404,Anitha,Very bad experience and disappointed,2025-02-27,Smart Watch,very bad experience disappointed,Product
4405,Manoj,Customer support did not respond,2026-01-01,Smart Watch,customer support did not respond,Support
4406,Pooja,Worst product ever,2025-06-14,Smart Watch,worst product ever,Product
4407,Manoj,Support team was very helpful,2025-01-14,Mobile App,support team very helpful,Support
4408,Manoj,Decent product,2025-06-21,Smart Watch,decent product,Product
4409,Divya,Okay for the price,2025-07-31,Mobile,okay price,Price
4410,Pooja,Poor quality and waste of money,2025-12-30,Banking App,poor quality waste money,Product
4411,Rahul,Nothing special,2025-01-01,E-commerce,nothing special,General
4412,Rahul,Poor quality and waste of money,2025-09-24,Banking App,poor quality waste money,Product
4413,Rahul,Very bad experience and disappointed,2025-06-13,Internet Service,very bad experience disappointed,Product
4414,Divya,Average experience,2025-03-26,E-commerce,average experience,General
4415,Priya,Excellent quality and very satisfied,2025-04-06,Smart Watch,excellent quality very satisfied,Product
4416,Arun,Okay for the price,2025-09-13,Headphones,okay price,Price
4417,Rahul,Excellent quality and very satisfied,2025-02-14,Laptop,excellent quality very satisfied,Product
4418,Priya,Decent product,2025-11-30,Mobile App,decent product,Product
4419,Arun,Very bad experience and disappointed,2025-05-11,Internet Service,very bad experience disappointed,Product
4420,Rahul,Poor quality and waste of money,2025-12-12,Laptop,poor quality waste money,Product
4421,Divya,Very happy with the product,2025-03-02,E-commerce,very happy product,Product
4422,Anitha,Decent product,2025-03-13,Banking App,decent product,Product
4423,Pooja,Okay for the price,2025-12-30,Laptop,okay price,Price
4424,Karthik,Okay for the price,2025-10-08,Headphones,okay price,Price
4425,Priya,Acceptable performance,2025-12-15,Internet Service,acceptable performance,General
4426,Karthik,"Amazing experience, highly recommend",2025-11-06,Mobile App,amazing experience highly recommend,General
4427,Rahul,Decent product,2025-09-30,Mobile App,decent product,Product
4428,Suresh,"Amazing experience, highly recommend",2025-12-10,Mobile App,amazing experience highly recommend,General
4429,Divya,Support team was very helpful,2025-10-09,Headphones,support team very helpful,Support
4430,Pooja,Nothing special,2025-03-09,Headphones,nothing special,General
4431,Priya,Customer support did not respond,2025-12-09,Internet Service,customer support did not respond,Support
4432,Manoj,Support team was very helpful,2025-02-18,E-commerce,support team very helpful,Support
4433,Priya,Very happy with the product,2025-11-23,Internet Service,very happy product,Product
4434,Pooja,Average experience,2025-08-06,Mobile,average experience,General
4435,Priya,Okay for the price,2025-02-01,Banking App,okay price,Price
4436,Suresh,Great service and fast delivery,2025-12-27,Internet Service,great service fast delivery,Delivery
4437,Pooja,Acceptable performance,2025-06-11,Internet Service,acceptable performance,General
4438,Divya,Worst product ever,2025-09-08,Headphones,worst product ever,Product
4439,Karthik,Decent product,2025-06-04,Mobile App,decent product,Product
4440,Arun,Acceptable performance,2025-02-05,Laptop,acceptable performance,General
4441,Sneha,Nothing special,2025-04-13,Mobile,nothing special,General
4442,Sneha,Poor quality and waste of money,2025-08-14,Internet Service,poor quality waste money,Product
4443,Suresh,Poor quality and waste of money,2025-03-01,Mobile,poor quality waste money,Product
4444,Rahul,Delivery was too late,2025-08-13,E-commerce,delivery too late,Delivery
4445,Karthik,Very bad experience and disappointed,2025-06-09,Internet Service,very bad experience disappointed,Product
4446,Sneha,Very happy with the product,2025-03-03,Headphones,very happy product,Product
4447,Anitha,Nothing special,2025-06-16,Headphones,nothing special,General
4448,Divya,Poor quality and waste of money,2025-03-22,Smart Watch,poor quality waste money,Product
4449,Divya,Average experience,2025-10-21,Headphones,average experience,General
4450,Divya,Worst product ever,2025-01-19,E-commerce,worst product ever,Product
4451,Pooja,Worst product ever,2025-04-23,Smart Watch,worst product ever,Product
4452,Sneha,Customer support did not respond,2025-02-12,E-commerce,customer support did not respond,Support
4453,Pooja,Acceptable performance,2025-01-16,Internet Service,acceptable performance,General
4454,Rahul,Delivery was too late,2025-05-10,Mobile,delivery too late,Delivery
4455,Priya,Excellent quality and very satisfied,2025-04-06,Mobile,excellent quality very satisfied,Product
4456,Manoj,Delivery was too late,2025-03-11,Laptop,delivery too late,Delivery
4457,Arun,Very bad experience and disappointed,2025-08-11,Laptop,very bad experience disappointed,Product
4458,Rahul,"Amazing experience, highly recommend",2025-07-14,Internet Service,amazing experience highly recommend,General
4459,Pooja,"Amazing experience, highly recommend",2025-05-21,Mobile,amazing experience highly recommend,General
4460,Sneha,Excellent quality and very satisfied,2025-11-06,E-commerce,excellent quality very satisfied,Product
4461,Suresh,Great service and fast delivery,2025-02-15,Banking App,great service fast delivery,Delivery
4462,Sneha,Customer support did not respond,2025-11-10,Mobile,customer support did not respond,Support
4463,Divya,Nothing special,2025-09-08,Laptop,nothing special,General
4464,Rahul,Great service and fast delivery,2025-03-30,E-commerce,great service fast delivery,Delivery
4465,Karthik,Very happy with the product,2025-04-26,Internet Service,very happy product,Product
4466,Sneha,Poor quality and waste of money,2025-01-12,Laptop,poor quality waste money,Product
4467,Divya,Customer support did not respond,2025-05-01,Smart Watch,customer support did not respond,Support
4468,Karthik,Very bad experience and disappointed,2025-10-09,Banking App,very bad experience disappointed,Product
4469,Pooja,Poor quality and waste of money,2026-01-01,Mobile App,poor quality waste money,Product
4470,Anitha,Excellent quality and very satisfied,2025-04-24,Banking App,excellent quality very satisfied,Product
4471,Sneha,Decent product,2025-01-06,Internet Service,decent product,Product
4472,Arun,Nothing special,2025-10-17,Mobile,nothing special,General
4473,Pooja,Worst product ever,2025-04-01,Smart Watch,worst product ever,Product
4474,Sneha,Poor quality and waste of money,2025-10-21,Mobile App,poor quality waste money,Product
4475,Sneha,Delivery was too late,2025-02-11,Headphones,delivery too late,Delivery
4476,Rahul,"Amazing experience, highly recommend",2025-05-07,Smart Watch,amazing experience highly recommend,General
4477,Pooja,Delivery was too late,2025-10-29,Internet Service,delivery too late,Delivery
4478,Rahul,Okay for the price,2025-11-15,Mobile App,okay price,Price
4479,Anitha,Poor quality and waste of money,2025-06-11,Laptop,poor quality waste money,Product
4480,Sneha,Very happy with the product,2025-01-25,Headphones,very happy product,Product
4481,Suresh,Okay for the price,2025-11-03,E-commerce,okay price,Price
4482,Anitha,Okay for the price,2025-07-08,E-commerce,okay price,Price
4483,Arun,"Amazing experience, highly recommend",2025-01-15,Headphones,amazing experience highly recommend,General
4484,Manoj,Acceptable performance,2025-04-01,Headphones,acceptable performance,General
4485,Divya,Poor quality and waste of money,2025-01-02,Smart Watch,poor quality waste money,Product
4486,Anitha,Customer support did not respond,2025-06-24,Banking App,customer support did not respond,Support
4487,Manoj,Poor quality and waste of money,2025-01-28,Banking App,poor quality waste money,Product
4488,Anitha,Decent product,2025-02-24,Headphones,decent product,Product
4489,Suresh,Very bad experience and disappointed,2025-12-11,Banking App,very bad experience disappointed,Product
4490,Suresh,Okay for the price,2025-11-14,Smart Watch,okay price,Price
4491,Suresh,Customer support did not respond,2025-10-29,Banking App,customer support did not respond,Support
4492,Suresh,Great service and fast delivery,2025-03-14,Smart Watch,great service fast delivery,Delivery
4493,Pooja,Nothing special,2025-10-17,Mobile App,nothing special,General
4494,Arun,Customer support did not respond,2025-07-12,Banking App,customer support did not respond,Support
4495,Suresh,Delivery was too late,2025-06-23,Banking App,delivery too late,Delivery
4496,Priya,Acceptable performance,2025-07-11,Internet Service,acceptable performance,General
4497,Manoj,"Amazing experience, highly recommend",2025-09-19,Laptop,amazing experience highly recommend,General
4498,Arun,Poor quality and waste of money,2025-04-08,Headphones,poor quality waste money,Product
4499,Anitha,Support team was very helpful,2025-06-14,Laptop,support team very helpful,Support
4500,Anitha,Average experience,2025-04-16,E-commerce,average experience,General
4501,Divya,Support team was very helpful,2025-06-22,Banking App,support team very helpful,Support
4502,Divya,Average experience,2025-07-23,Banking App,average experience,General
4503,Priya,Decent product,2025-01-10,Banking App,decent product,Product
4504,Sneha,Customer support did not respond,2025-01-25,Laptop,customer support did not respond,Support
4505,Rahul,Excellent quality and very satisfied,2025-02-05,Smart Watch,excellent quality very satisfied,Product
4506,Arun,Nothing special,2025-11-09,Mobile App,nothing special,General
4507,Suresh,Customer support did not respond,2025-01-18,Internet Service,customer support did not respond,Support
4508,Manoj,Support team was very helpful,2025-09-18,Internet Service,support team very helpful,Support
4509,Karthik,Poor quality and waste of money,2025-10-21,Banking App,poor quality waste money,Product
4510,Suresh,Worst product ever,2025-11-10,Internet Service,worst product ever,Product
4511,Divya,Average experience,2025-01-10,Banking App,average experience,General
4512,Manoj,Okay for the price,2025-09-25,Headphones,okay price,Price
